id,label,type,name,source,source_id,uri,modifiers
c0718217-cd71-44b3-87eb-123af0e68077,KeyEvent,key-event,"Increase, Urinary bladder calculi",AOPWiki,,,[]
c074cf9c-3860-487f-821d-15559f6293ca,AOP,aop,ROS generation leading to vascular calcification,AOPWiki,,,[]
c0a2271d-4032-483c-8264-9b53c2dc1858,KeyEvent,key-event,Altered Signaling,AOPWiki,,,[]
c0c248c1-b63d-4ed3-b0ed-96e6e800058d,BiologicalTerm,biological-process,regulation of hormone levels,GO,GO:0010817,,[]
c0c9b75f-9912-4304-9d76-3015a0560680,BiologicalTerm,biological-process,abnormal circulating thyroxine level,MP,MP:0005475,,[]
c0d2135a-7dba-4219-acea-e14aa965a0a3,KeyEvent,key-event,"Decrease, knickkopf gene",AOPWiki,,,[]
c107469c-bf32-48a8-b8f3-ee0c2ce89583,Stressor,stressor,Dysidenin,,,,"[""stressor""]"
c12a9833-4a5a-4dfc-8008-203a81016fc7,KeyEvent,key-event,"Reduced, feeding 1",AOPWiki,,,[]
c146bf98-bb92-406e-b443-fe701a126800,AOP,aop,PFAS and Microbiota-Gut-Brain Axis,AOPWiki,,,[]
c15ffdfa-629b-44ca-9c4d-a197ba2ddc61,BiologicalTerm,biological-object,nervous system,UBERON,UBERON:0001016,,[]
c16cb2a6-54d4-44a1-adf3-2b856cc54855,Chemical,chemical,Furan,DSSTox,DTXSID6020646,,"[""stressor""]"
c17ba057-7604-4325-8cff-643aa7bd1b3c,Chemical,chemical,Tenofovir disoproxil fumarate,DSSTox,DTXSID5050426,,"[""stressor""]"
c182307e-88d5-4320-8df1-a0f9155d2198,Chemical,chemical,Thiouracil,DSSTox,DTXSID4021347,,"[""stressor""]"
c18583aa-0a1f-4599-ad95-0fcc77bc598b,BiologicalTerm,biological-process,chloride transmembrane transport,GO,GO:1902476,,[]
c18725b5-a226-4ee0-ac12-fb7b95f53cea,Taxon,taxonomy,ferret,NCBI,9669,,[]
c19b7643-8117-4634-9c6c-57a366a815f2,KeyEvent,key-event,"Reduction, Progesterone synthesis",AOPWiki,,,[]
c1ac0f56-8182-4c52-bda7-5aa996f0c011,Stressor,stressor,Insoluble nano-sized particles,,,,"[""stressor""]"
c1ac2e95-4d05-4b3d-9ffd-26778e306d2d,KeyEvent,key-event,Impaired axonial transport,AOPWiki,,,[]
c1ae8fa0-8e64-4927-8a36-56aebc4f8875,BiologicalTerm,biological-process,I-kappaB kinase/NF-kappaB signaling,GO,GO:0007249,,[]
c1bdc32c-4007-483a-bcd2-7c5d8bc603db,BiologicalTerm,biological-object,Prolyl hydroxylases,MESH,D064828,,[]
c1ccdc36-10e6-4b45-af80-355fd7347784,AOP,aop,"Decreased COUP-TFII in Leydig cells leads to Impaired, Spermatogenesis",AOPWiki,,,[]
c1d0f016-917b-4631-9b62-7d5d485767ac,KeyEvent,key-event,"Inhibition, Aromatase",AOPWiki,,,[]
c1d29dc8-ec51-4dfb-a3ca-032f42b4a3a2,KeyEvent,key-event,"Increase, Lipid degradation",AOPWiki,,,[]
c1ec4449-12d9-4447-b4a5-85ca1902f557,KeyEvent,key-event,increased adipogenesis,AOPWiki,,,[]
c205fdcf-d23a-4083-9032-6c56f0e12ce7,BiologicalTerm,biological-object,muscarinic acetylcholine receptor,PR,PR:000001488,,[]
c259ace5-45e7-4d5b-8a4e-4c65ed30731f,AOP,aop,Viral spike protein interaction with ACE2 leads to microvascular dysfunction,AOPWiki,,,[]
c25aa1b6-3581-4a59-859d-1769f9707c17,Taxon,taxonomy,yeast,NCBI,4932,,[]
c26a4c8f-7528-424b-9a87-02c93cde3e5f,Taxon,taxonomy,Nyctereutes procyonoides,NCBI,34880,,[]
c26ebaf8-c439-401a-8a60-0532386c0190,Taxon,taxonomy,Chlamydomonas reinhardtii CC3269,NCBI,906914,,[]
c26fe723-bf6d-480c-9960-55ea66821fe2,Chemical,chemical,Retinol,DSSTox,DTXSID3023556,,"[""stressor""]"
c28f18dd-093f-4e1f-82d0-6d4dc40d9378,BiologicalTerm,biological-object,hemosiderosis,MESH,D006486,,[]
c2906940-3d63-4030-9a54-2e64635fe9bb,BiologicalTerm,biological-object,thyroid follicular cell,CL,CL:0002258,,[]
c297ca88-76a1-4114-af04-3d4b10f258b0,Taxon,taxonomy,Nycticorax nycticorax,NCBI,8901,,[]
c2aa63cd-c84f-4acc-a59f-29e51da46a01,KeyEvent,key-event,"Upregulation, gadd45ba",AOPWiki,,,[]
c2b13dbb-16fc-433c-aea3-90d2e2980cbd,AOP,aop,Cyp2E1 Activation Leading to Liver Cancer,AOPWiki,,,[]
c2bf691b-5a10-46b7-86c3-6370b17b6ace,BiologicalTerm,biological-object,Bile Duct Neoplasms,MESH,D001650,,[]
c2cd4331-397f-43ec-bcc3-efb8aa0fcbed,AOP,aop,Developmental Vascular Toxicity,AOPWiki,,,[]
c2cf048e-2900-474f-a744-c47699a2cbb9,AOP,aop,TPOi anterior swim bladder,AOPWiki,,,[]
c2d810fc-1405-4ff8-a4c6-dbf6965b9839,KeyEvent,key-event,Activation of TP53,AOPWiki,,,[]
c2dc4a77-1034-4cbe-9daa-37359f5e7113,KeyEvent,key-event,"Impairment, Endothelial network",AOPWiki,,,[]
c2dd43d7-f252-47d6-8627-fbe27dbb83f4,BiologicalTerm,biological-process,endothelial cell migration,GO,GO:0043542,,[]
c2dfed58-cc9c-4f0f-be2c-f5a5e3a629f9,AOP,aop,5α-reductase inhibition leading to nipple retention,AOPWiki,,,[]
c2ec770c-cab6-44d7-b480-f530a4b17e74,Stressor,stressor,cationic polyamidoamine dendrimer (nanoparticle),,,,"[""stressor""]"
c304d82f-94df-44fb-ad1d-8b54f1085232,Taxon,taxonomy,Placental Mammals,NCBI,9347,,[]
c305c6ca-1dc4-4cbc-a748-4d2e416af7c9,KeyEvent,key-event,ACE2 enzymatic inhibition,AOPWiki,,,[]
c30f3185-c0f4-45be-9565-c58a0b907a14,BiologicalTerm,biological-process,increased apoptosis,MP,MP:0006042,,[]
c31106c2-b951-4917-9b18-d9f216a247bd,AOP,aop,Lysyl oxidase inhibition,AOPWiki,,,[]
c33216de-0eee-4c1f-92f7-bc9f3e76e862,BiologicalTerm,biological-process,abnormal maternal nurturing,MP,MP:0001386,,[]
c347c7b0-4a7b-485d-9f63-22d92ec603a2,KeyEvent,key-event,"Activation, PI3K",AOPWiki,,,[]
c34eb0f1-bfb4-4d91-a2ed-a550d48f83ca,KeyEvent,key-event,"Decrease, Tetrahydrobiopterin",AOPWiki,,,[]
c37182d2-9f90-41e7-a679-594976653834,BiologicalTerm,biological-process,Celiac disease,HP,HP:0002608,,[]
c3a757ba-745e-4a0e-b18e-60cda330dbb8,Chemical,chemical,Benzbromarone,DSSTox,DTXSID4022652,,"[""stressor""]"
c3a791c1-f63d-4277-9de7-3abcd0d94cfd,KeyEvent,key-event,Premature differentiation,AOPWiki,,,[]
c3aee058-8674-4db6-81e6-1ba21f6f7141,Chemical,chemical,Methylnitronitrosoguanidine,DSSTox,DTXSID2020846,,"[""stressor""]"
c3c60692-9fad-4cbf-8d00-b1468ed33eb0,KeyEvent,key-event,"Decreased, HSD17B10 expression",AOPWiki,,,[]
c3faddc0-5be2-4fde-a382-3961d343e571,KeyEvent,key-event,"Inhibition, CHS-1",AOPWiki,,,[]
c400c759-be73-4b56-92ed-3e63a24da778,KeyEvent,key-event,D1 protein deactivation,AOPWiki,,,[]
c40aecf5-7f85-4774-9eb4-1e8349afc1f1,Taxon,taxonomy,Atlantic killifish,NCBI,8078,,[]
c4254d42-cdca-433a-aa37-c382661b9e0a,BiologicalTerm,biological-object,IGF-like family receptor 1 (mouse),PR,PR:Q3U4N7,,[]
c42f796a-e3f3-49a2-872b-1f1b8168352a,KeyEvent,key-event,"Increased, MMP",AOPWiki,,,[]
c4338210-1588-489b-8d02-3a0742ebaa8b,BiologicalTerm,biological-process,increased circulating estradiol level,MP,MP:0005182,,[]
c44040c6-b255-40f4-9904-61c929054ba5,KeyEvent,key-event,"Depletion, energy reserves",AOPWiki,,,[]
c473c934-9f39-43ab-af21-95d913d13678,AOP,aop,Mental stress to depression,AOPWiki,,,[]
c47ff528-8c96-4284-93d0-ac3c60da8ba8,Stressor,stressor,Titanium dioxide nanoparticles,,,,"[""stressor""]"
c496404a-853d-430c-9805-72eea57a7dbd,Stressor,stressor,Isoproterenol,,,,"[""stressor""]"
c499bcd8-ee97-48af-b029-a3bd350e86fb,BiologicalTerm,biological-process,endometrium hyperplasia,MP,MP:0009092,,[]
c4a050f4-18d1-4575-a7fe-cca5fa7d0837,Chemical,chemical,N′-Ethyl-N-nitro-N-nitrosoguanidine,DSSTox,DTXSID3020592,,"[""stressor""]"
c4a8b402-ed76-4153-a847-cef112a9a00b,Chemical,chemical,Kaempferol,DSSTox,DTXSID7020768,,"[""stressor""]"
c4b453dd-cb54-437a-a8c5-3c585b197a1c,Chemical,chemical,Cisapride,DSSTox,DTXSID3022825,,"[""stressor""]"
c4c45c12-b158-4002-a8af-ce183471e980,AOP,aop,Cyclooxygenase inhibition leading reproductive failure,AOPWiki,,,[]
c4eda8fc-e932-4d14-8d2b-55d96c8a78ad,Stressor,stressor,cell free mitochondrial DNA (mtDNA),,,,"[""stressor""]"
c4fe1beb-b041-4895-9b49-942f04eca9d7,Chemical,chemical,"2,5-Hexanedione",DSSTox,DTXSID8030138,,"[""stressor""]"
c503fba3-3218-4aba-8e01-f93fcb684e19,Chemical,chemical,Valproic acid,DSSTox,DTXSID6023733,,"[""stressor""]"
c505c866-3cc1-4ed9-8b25-02c71822e59c,KeyEvent,key-event,"Inhibition, Fin regeneration",AOPWiki,,,[]
c516870e-73d2-42a5-8ac1-5d7749e8c1b2,KeyEvent,key-event,"Increase, porcupine-induced Wnt secretion and Wnt signaling activation",AOPWiki,,,[]
c5345486-aa6a-4d00-b8f6-f95d0557f2d2,KeyEvent,key-event,"Increase, PLIN2",AOPWiki,,,[]
c54930c5-abbc-4c55-b7b8-c8b9727109a2,BiologicalTerm,biological-object,tyrosine-protein kinase JAK3,PR,PR:000009198,,[]
c5504102-8cf7-49b3-bd87-688a75281d34,Chemical,chemical,Podofilox,DSSTox,DTXSID3045645,,"[""stressor""]"
c55ed452-742f-4b2c-85cc-8fba169740ed,AOP,aop,"topoisomerase II binding, infant leukaemia",AOPWiki,,,[]
c5954a7a-3e37-4bb9-8d87-1e8a4bd7f670,Chemical,chemical,Methylmercuric(II) chloride,DSSTox,DTXSID5020813,,"[""stressor""]"
c597a5db-21f2-4b16-b683-c1edddf9d4f7,KeyEvent,key-event,Opening of GIRK channels,AOPWiki,,,[]
c598f3fa-ad97-4b48-a1f6-b6e7916f56bb,AOP,aop,Mutagenic MOA for Cancer 2,AOPWiki,,,[]
c5c08339-0888-4cd7-9b4f-1c9374d74a80,BiologicalTerm,biological-object,ssRNA viral genome,GO,GO:0019024,,[]
c5c6aaed-c02d-4477-a96d-a70b92c74994,AOP,aop,GnRH pulse disruption and pituitary tumors,AOPWiki,,,[]
c5d2d3d9-2bbc-4b16-8e83-3779e9ffeb88,BiologicalTerm,biological-process,protein tyrosine kinase activity,GO,GO:0004713,,[]
c5d31e49-7e87-4302-8070-799831132c67,BiologicalTerm,biological-process,vascular calcification,MESH,D061205,,[]
c5eb6113-6cd4-4d4f-8237-de575aeea009,Chemical,chemical,Metolachlor,DSSTox,DTXSID4022448,,"[""stressor""]"
c5ecfbcc-9085-4cf0-800c-dd100b62fcf4,Taxon,taxonomy,Ovis aries,NCBI,9940,,[]
c6170ff2-2d86-42fe-8b93-1a52ea1b3c37,BiologicalTerm,biological-object,lysosomal membrane,GO,GO:0005765,,[]
c62fc7aa-15df-4c06-ae9f-cd626c71ecfb,AOP,aop,DIO2i anterior swim bladder,AOPWiki,,,[]
c66c0a89-af6c-475c-91a1-26f268db1a31,KeyEvent,key-event,Mitochondrial dysfunction EMPTY,AOPWiki,,,[]
c6746652-fa05-4ce4-9740-3872420cd896,AOP,aop,Increased M2 receptor leading to Arrhythmia,AOPWiki,,,[]
c67ba298-c563-48b9-8e8a-a2c3cd006df9,Stressor,stressor,di-n-hexyl phthalate,,,,"[""stressor""]"
c6810034-da88-469a-95cc-5ff59e453d72,Taxon,taxonomy,chaetanaphothrips orchidii,ApacheUser,WikiUser_10,,[]
c69d40ba-2c56-46ec-b545-16671ad708ee,KeyEvent,key-event,Increased Mortality,AOPWiki,,,[]
c6a0e92c-500d-4d11-b6a1-6198f085f860,Taxon,taxonomy,Rodentia spp.,NCBI,69158,,[]
c6e64872-b5c4-4eaf-9572-7d1e8d9ef27d,AOP,aop,Decreased Fetal Testosterone 2,AOPWiki,,,[]
c6e7188c-b889-4048-960d-1c141c179e9a,KeyEvent,key-event,"Decreased, Triiodothyronine (T3) in tissues",AOPWiki,,,[]
c6e7bbc1-9b2a-419d-a240-266781929872,Chemical,chemical,Amlodipine,DSSTox,DTXSID7022596,,"[""stressor""]"
c715c30c-87d6-4810-abf8-29d6a19e5e94,KeyEvent,key-event,"Increase, Cyt c release",AOPWiki,,,[]
c7200e4e-9b96-40fd-a6e1-bb2ec33afda7,KeyEvent,key-event,"Increase, Liver fibrosis",AOPWiki,,,[]
c74119b5-9e9e-4df3-9b71-5c4bfe832d3c,AOP,aop,PPARα activation leading to ELS mortality via ROS,AOPWiki,,,[]
c743c85a-3f5a-42b6-81f2-96af09fec04c,Taxon,taxonomy,Odocoileus virginianus texanus,NCBI,9880,,[]
c74ea888-080e-4e74-ae8a-4ee5b355c5cf,KeyEvent,key-event,"Decreased testosterone by the fetal Leydig cells, Increased COUP-TFII in fetal Leydig cells",AOPWiki,,,[]
c75c2a39-33c1-4680-aed0-3d0664dac2c5,KeyEvent,key-event,Altered expression of hepatic CAR-dependent genes,AOPWiki,,,[]
c77cd816-b9f8-436b-b2bc-b502794ddcd7,Taxon,taxonomy,Microgadus tomcod,NCBI,34823,,[]
c7883777-44a5-452c-b757-175b7a96284d,KeyEvent,key-event,"Inhibition, Chitinase",AOPWiki,,,[]
c789f487-b2aa-45c2-a3f3-5a7c41a21473,Stressor,stressor,ML385,,,,"[""stressor""]"
c78f24f4-ed33-4f75-9c42-0830339a4737,KeyEvent,key-event,Irritation induced sneezing,AOPWiki,,,[]
c794cd8f-f76d-420c-9f30-7bad628e1e1a,KeyEvent,key-event,"Repress, GABA-A receptor",AOPWiki,,,[]
c79d0512-2b0d-4b44-bdce-d32fe875c3c8,BiologicalTerm,biological-process,foraging behavior,GO,GO:0060756,,[]
c79f66d4-20be-4b65-a0db-65289c3e5235,BiologicalTerm,biological-object,succinate dehydrogenase complex,GO,GO:0045281,,[]
c7a88be4-82a3-4be7-a663-2e16589a76d6,KeyEvent,key-event,"Increase, TNF",AOPWiki,,,[]
c7c28e3d-fb6b-44dd-960b-ef186b73494a,AOP,aop,Inhibition fatty acid beta oxidation leading to nonalcoholic steatohepatisis (NASH),AOPWiki,,,[]
c7d347a5-0c66-432a-a6b3-48b91decf550,BiologicalTerm,biological-object,Mature sperm cell,FMA,FMA:67338,,[]
c7d5c949-cb6c-4ada-adf5-ea35d325b450,Stressor,stressor,169590-42-5,,,,"[""stressor""]"
c7def781-2ac3-4287-9470-d10f698092fe,KeyEvent,key-event,"Decreased, Neuronal network function in adult brain",AOPWiki,,,[]
c7dfdf6c-4203-4cf7-9d19-27ab75c07d85,KeyEvent,key-event,Binding to the QB site D1 protein,AOPWiki,,,[]
c80abc23-5e74-4e58-a969-edafc2316744,Chemical,chemical,Mefenamic acid,DSSTox,DTXSID5023243,,"[""stressor""]"
c8191e19-24fb-47d5-903f-61c7502b7b5c,Stressor,stressor,Tetracaine,,,,"[""stressor""]"
c832604c-e6dd-48e0-a3c6-0b0758b73ca6,Stressor,stressor,Diazinon,,,,"[""stressor""]"
c85346ee-854a-4cd6-a1ad-465717ee3b00,KeyEvent,key-event,"Increase, Steatohepatitis",AOPWiki,,,[]
c85ec8a6-6a41-4a76-a916-b6e757944c23,BiologicalTerm,biological-object,Luteinizing hormone,CHEBI,CHEBI:81568,,[]
c8682fb8-60a4-45b5-ac82-f0f66b2cbd3b,KeyEvent,key-event,"Increase, Hyperplasia (follicular cells)",AOPWiki,,,[]
c86fee27-6645-416b-a379-4424ff9d46ee,BiologicalTerm,biological-object,"5,6,7,8-tetrahydrobiopterin",CHEBI,CHEBI:15372,,[]
c8a157b7-795c-4239-a112-6c82e476a4cb,Stressor,stressor,lotenone,,,,"[""stressor""]"
c8af0406-ac43-4965-ab64-2f3e48952035,BiologicalTerm,biological-process,decreased body weight,MP,MP:0001262,,[]
c8c98eea-e936-4c60-8ebf-ae853bb7ff56,Chemical,chemical,Phenobarbital,DSSTox,DTXSID5021122,,"[""stressor""]"
c8c9d048-3a1a-401f-9cde-79bf582134ad,Chemical,chemical,Methoxychlor,DSSTox,DTXSID9020827,,"[""stressor""]"
c8e7ca24-4c2b-441f-9d7b-13c34ed9f291,KeyEvent,key-event,"Decreased, Testosterone binding to androgen receptor (hypothalamus)",AOPWiki,,,[]
c8f5eb44-1eeb-49ff-9187-b96d178453fb,Taxon,taxonomy,Artemia salina,NCBI,85549,,[]
c93fa212-8dfa-48bb-bf9e-0c0db98182be,KeyEvent,key-event,"Accumulation, Triglyceride",AOPWiki,,,[]
c94a0833-a369-4d91-b627-0e08cd122d98,KeyEvent,key-event,ALS,AOPWiki,,,[]
c96ead1f-ff90-45e2-87f6-6974b7b73b20,AOP,aop,Behavioral abnormalities due to increased expression of dopamine-related genes,AOPWiki,,,[]
c9823723-156e-458e-9dc8-8fd6433518d3,BiologicalTerm,biological-object,adenosquamous carcinoma,MESH,D018196,,[]
c989192b-1e07-4257-8721-68b1acf4f972,BiologicalTerm,biological-process,abnormal tumor latency,MP,MP:0010307,,[]
c98fbc52-fb0f-4768-8303-3dbd97b32b78,BiologicalTerm,biological-object,Chemokine,FMA,FMA:241981,,[]
c9b396b2-fcb9-495c-b1db-aeb431094970,BiologicalTerm,biological-object,alpha-2A adrenergic receptor,PR,PR:000001186,,[]
c9ca8306-fb5c-4180-9488-c71715b2ad59,KeyEvent,key-event,"Upregulated, Spindle assembly checkpoint protein Mad2-oocyte",AOPWiki,,,[]
c9d6075f-d6c1-491c-b9b4-2c16506af7b8,Chemical,chemical,Diuron,DSSTox,DTXSID0020446,,"[""stressor""]"
c9e94a2b-0f7c-4233-a6a1-6211487ad7ff,Taxon,taxonomy,Strigops habroptilus,NCBI,57251,,[]
ca188a40-68f7-4565-a00c-4d34d14e60e5,KeyEvent,key-event,"foxi1 expression, increased",AOPWiki,,,[]
ca26ad44-012f-4f07-b7cb-0fcd6b532d23,Chemical,chemical,Boscalid,DSSTox,DTXSID6034392,,"[""stressor""]"
ca378254-82c9-4495-a727-6e07e26486a0,AOP,aop,5α-reductase inhibition leading to hypospadias,AOPWiki,,,[]
ca4414c1-9faf-4b9e-9841-f036f3d75af1,KeyEvent,key-event,Granulosa cell damage,AOPWiki,,,[]
ca5759c9-ada6-4b39-a462-bebd200cf222,KeyEvent,key-event,"Decreased, LH Surge from anterior pituitary",AOPWiki,,,[]
ca79f76f-eaad-43a6-b356-e684ffdbaa59,BiologicalTerm,biological-object,mesothelioma,MESH,D008654,,[]
caa6d514-976b-4031-8db7-3bb4e054bc74,Taxon,taxonomy,gilthead bream,NCBI,8175,,[]
caa9f492-8816-4c5d-8e68-89419dd0be3a,KeyEvent,key-event,Respiratory distress/arrest,AOPWiki,,,[]
cac954c3-9a02-4651-8b29-40db2bade391,AOP,aop,Decreased 11β-HSD2 leading to MASLD via IR-associated mitochondrial dysfunction,AOPWiki,,,[]
cacb3754-fbcd-4328-87c6-77f840d0cdbe,AOP,aop,nAChR activation - colony loss 3,AOPWiki,,,[]
cacd6fb9-08df-4caf-b3f5-89a88322e329,AOP,aop,DNA adduct formation leading to kidney failure,AOPWiki,,,[]
cacf46b2-0007-4efc-9aca-1a91f6639bbe,KeyEvent,key-event,"Increase, Apoptosis",AOPWiki,,,[]
cb026509-ef69-4c8d-be09-c6f15955d5b6,AOP,aop,DNA Adduct-mediated Liver Hemangiosarcoma,AOPWiki,,,[]
cb153b29-51e6-40e6-a8f1-600837cf8114,Chemical,chemical,"1',2'-Dihydrorotenone",DSSTox,DTXSID5041227,,"[""stressor""]"
cb1b21fc-2b0a-4585-b145-04e9be0d2f17,Stressor,stressor,Stressor:147 Dibenzo-p-dioxin,,,,"[""stressor""]"
cb34997c-9519-4ce7-bae8-817610a2f527,AOP,aop,PM2.5-related AOP frameworks on liver diseases,AOPWiki,,,[]
cb4425c3-94d9-4e2d-8fd3-6af100b18693,Chemical,chemical,Methyl parathion,DSSTox,DTXSID1020855,,"[""stressor""]"
cb55877e-6bbb-4195-bae0-276b8e29a363,AOP,aop,AHR activation leading to lung cancer via AHR-ARNT tox path,AOPWiki,,,[]
cb60259f-07c8-47f8-a49f-c9b1c979dd0c,KeyEvent,key-event,"Increased, Leutinizing hormone (LH)",AOPWiki,,,[]
cb6658a5-7b42-4db9-96bc-6fdb001dc79f,BiologicalTerm,biological-process,histamine receptor activity,GO,GO:0004969,,[]
cb6b9877-b74a-4f36-8075-fb74b7decbaa,Taxon,taxonomy,Lymnaea stagnalis,NCBI,6523,,[]
cb6d55d1-5aa3-4cd8-8fb9-2a1863d5e0cc,Taxon,taxonomy,Sus scrofa,NCBI,9823,,[]
cb850dd4-e9ab-4299-bf26-7ddaa8ea2c6a,BiologicalTerm,biological-process,membrane hyperpolarization,GO,GO:0060081,,[]
cb87f67d-f175-4d22-9200-7c78c04130d7,AOP,aop,Weather to colony loss/failure,AOPWiki,,,[]
cbb6fb7e-8c06-47ff-b33f-42db0b507feb,BiologicalTerm,biological-object,barrier epithelial cell,CL,CL:0000073,,[]
cbb7be8e-a1ff-4513-827b-ea852fcbd424,BiologicalTerm,biological-object,hepatic oval stem cell,CL,CL:0002196,,[]
cbbd6eea-b991-48c2-807a-b95bad31e373,KeyEvent,key-event,"Binding, topoisomerase II",AOPWiki,,,[]
cbe3197b-f50f-453e-88f9-164f08a04392,Chemical,chemical,λ-Cyhalothrin,DSSTox,DTXSID7032559,,"[""stressor""]"
cbeab0b7-05a1-4fd1-b7fc-3b672a0cff6c,Stressor,stressor,Penicillin,,,,"[""stressor""]"
cc199b55-d074-4338-a426-5c9babab2bc4,BiologicalTerm,biological-process,negative regulation of blood coagulation,GO,GO:0030195,,[]
cc21c587-9b68-40a8-9824-e96019d8a8ab,KeyEvent,key-event,"Reduction, Testosterone synthesis by ovarian theca cells",AOPWiki,,,[]
cc24e662-c40a-4a04-bfee-729115f4ff76,AOP,aop,Sars-CoV-2 causes encephalitis,AOPWiki,,,[]
cc491e3e-ddf2-4126-ac42-f9bc90aad4ae,BiologicalTerm,biological-process,norepinephrine biosynthetic process,GO,GO:0042421,,[]
cc4a7ea5-d658-4367-ae38-8ad6d53a12b3,AOP,aop,Calcium-mediated neuronal ROS production and energy imbalance,AOPWiki,,,[]
cc5d2921-b6e7-43f9-b968-5ef74a641b5b,BiologicalTerm,biological-process,"Translocation, Genetic",MESH,D014178,,[]
cc5e716f-5dca-47fc-bddd-79283740b37f,Taxon,taxonomy,Haliaeetus leucocephalus,NCBI,52644,,[]
cc8599da-5234-4cc4-b70e-9e379b2292f6,Stressor,stressor,"SACCHARIN, CALCIUM SALT",,,,"[""stressor""]"
cc9669e8-8edf-45c1-a73b-bea35a1be4fa,KeyEvent,key-event,"Increased, leukocyte activation",AOPWiki,,,[]
cca4369c-f18b-4612-8c65-5f6b136fe177,KeyEvent,key-event,Increased AngII,AOPWiki,,,[]
ccbcc393-7016-4adf-b108-3cd3088b4d64,Chemical,chemical,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",DSSTox,DTXSID2021315,,"[""stressor""]"
ccdf6251-99a1-415b-8a47-b4cfe2e062a1,Taxon,taxonomy,Danio rerio,common ecological species,WCS_7955,,[]
cce72cd4-6368-4f91-8d1b-e1c9f9963a62,KeyEvent,key-event,"Antagonism, Histamine Receptor (H2)",AOPWiki,,,[]
cce9391d-4c90-44d6-abdb-ee0d69fb5e95,BiologicalTerm,biological-object,Ovum,FMA,FMA:67343,,[]
ccfd4c77-3b4e-405b-a6d3-fafc498884e8,BiologicalTerm,biological-process,regulation of vascular permeability,GO,GO:0043114,,[]
cd03a0a4-ad6b-4286-a268-25fb05bc38fa,Stressor,stressor,anti-IL-1b antibody (Gevokizumab),,,,"[""stressor""]"
cd03b31d-81c3-489d-b3a6-b4ed6519e2d2,KeyEvent,key-event,"Increase, Mortality",AOPWiki,,,[]
cd0ec87a-f150-487b-b29f-bc8e8962b8ec,AOP,aop,presynaptic neuron 2 repression to epilepsy,AOPWiki,,,[]
cd4b68fc-a8d5-43bb-b0db-cc227ee42ba6,Taxon,taxonomy,Monkey sp.,NCBI,70699,,[]
cd5aa945-ffdf-4dcd-b197-070fdc59da90,Chemical,chemical,4-Nonylphenol,DSSTox,DTXSID5033836,,"[""stressor""]"
cd739fb2-6fcf-4528-8073-265be9db8fd2,Chemical,chemical,Chloroquine bis(phosphate),DSSTox,DTXSID7044681,,"[""stressor""]"
cdaa38f5-4557-4f84-894f-35db1d44a3e8,KeyEvent,key-event,Prolongation of QT interval,AOPWiki,,,[]
cdafcc4b-59c7-4ff2-903f-7afe4bc2f0b0,KeyEvent,key-event,"Increased, Ataxia, paralysis, or hyperactivity",AOPWiki,,,[]
cdb2cd0d-1a36-4e2e-ae8e-237d4428ef78,BiologicalTerm,biological-process,positive regulation of bone resorption,GO,GO:0045780,,[]
cdc8479b-7b4c-46d6-b23c-686dd18baa9b,KeyEvent,key-event,"Reduced, GABA-A receptor activation",AOPWiki,,,[]
cdcb0709-7b05-4d8e-aef5-5d0cb263b68a,KeyEvent,key-event,Torsades de Pointes,AOPWiki,,,[]
cdccf458-fd1d-4bea-9900-3a781bcc4fe8,BiologicalTerm,biological-process,sexual reproduction,GO,GO:0019953,,[]
cdd1494c-8d29-40c1-8753-24aa6428fbec,KeyEvent,key-event,"Decreased, Triiodothyronine (T3)",AOPWiki,,,[]
cdd45597-148e-4b69-b696-f688ddb4ee37,KeyEvent,key-event,"Increased, PPAR-alpha activation",AOPWiki,,,[]
cdd7f5c3-b4a9-4062-8aa9-ec81b4ad196f,KeyEvent,key-event,"Decrease, 11β-HSD2 activity",AOPWiki,,,[]
cde2e44a-2853-403a-8655-6cad50b56660,Taxon,taxonomy,Rana cyanophlyetis,NCBI,58519,,[]
cdfc91e0-2d46-4e66-8f26-9d3f54334111,Stressor,stressor,Lei Gong Teng (Common Threewingnut Root),,,,"[""stressor""]"
ce033eb8-4921-45a1-9548-d9a0ae249387,BiologicalTerm,biological-object,goblet cell,CL,CL:0000160,,[]
ce048095-5d57-4c9b-90bf-0e1de878a4f6,KeyEvent,key-event,"Increased, Cellular proliferation / hyperplasia of acinar cells",AOPWiki,,,[]
ce1b96c3-3471-4fda-a7dd-25053951fa6d,KeyEvent,key-event,"Activation, beta-2 adrenergic receptor",AOPWiki,,,[]
ce29f306-5c76-4521-8866-40ed32ffeb66,AOP,aop,OAT1 inhibition,AOPWiki,,,[]
ce318b0a-b00f-436c-b356-f45fafffb1ee,KeyEvent,key-event,"Reduced, FXR activity",AOPWiki,,,[]
ce33b5ed-044f-454c-b31c-443e04c4a288,KeyEvent,key-event,Bronchiolitis obliterans,AOPWiki,,,[]
ce37af0d-c717-49a4-9e58-bda919a34919,KeyEvent,key-event,"Decreased, Maturation Inducing Steroids Surge by Granulosa cells",AOPWiki,,,[]
ce4cdae0-8173-4e2d-beaf-da207a0b9859,KeyEvent,key-event,"Increased, Chloride conductance",AOPWiki,,,[]
ce532c7a-db7e-4566-915a-ce3cc22f25d0,KeyEvent,key-event,"Increase, Cardiac remodelling",AOPWiki,,,[]
